osm_id,name,ref,type,oneway,bridge,maxspeed,BUFF_DIST,ORIG_FID
1174915890,None,None,service,0,0,0,10.0,8035
1174915891,None,None,service,0,0,0,10.0,8036
1174915920,None,None,unclassified,1,0,0,10.0,8037
1174915921,None,None,unclassified,1,0,0,10.0,8038
1174915922,None,None,unclassified,1,0,0,10.0,8039
1174915923,None,None,unclassified,1,0,0,10.0,8040
1174915924,None,None,unclassified,1,0,0,10.0,8041
1174915933,None,None,secondary_link,0,0,0,10.0,8042
1182646122,None,None,residential,0,0,0,10.0,8043
1182646126,None,None,residential,0,0,0,10.0,8044
1183305302,None,None,tertiary,0,0,0,10.0,8045
1183305303,张凤路,X005,secondary,0,0,0,10.0,8046
1183305304,张凤路,X005;X007,secondary,0,0,0,10.0,8047
1185114798,None,None,residential,0,0,0,10.0,8048
1185114799,None,None,residential,0,1,0,10.0,8049
1190753751,厂通路,None,construction,1,0,0,10.0,8050
1196267256,张凤路,X005,secondary,0,0,0,10.0,8051
1196267257,张凤路,X005,secondary,0,1,0,10.0,8052
1197572656,梨园北街,None,secondary,1,0,0,10.0,8053
1197575591,运河西大街,None,primary,1,0,0,10.0,8054
1197575592,玉桥中路,None,tertiary,1,0,0,10.0,8055
1197575598,九棵树东路,G103,trunk,1,0,60,10.0,8056
1197583293,惠林路,None,secondary,1,0,0,10.0,8057
1197583294,惠林路,None,secondary,1,0,0,10.0,8058
1197588965,通怀路,S229,primary,1,0,0,10.0,8059
1197588966,绿心路,None,secondary,1,0,0,10.0,8060
1197588967,张凤路,X005,primary,1,0,0,10.0,8061
1197588968,运兴路,X005,primary,1,0,0,10.0,8062
1197588969,京塘路,G103,trunk,1,0,0,10.0,8063
1197588970,九棵树东路,G103,trunk,1,0,60,10.0,8064
1202595974,梨园南街,None,secondary,1,0,0,10.0,8065
1202595988,玉桥中路,None,tertiary,1,0,0,10.0,8066
1202595989,梨园南街,None,secondary,1,0,0,10.0,8067
1202595990,玉桥中路,None,tertiary,0,0,0,10.0,8068
1202595991,梨园北街,None,secondary,1,0,0,10.0,8069
1202595992,玉桥东路,None,tertiary,0,0,0,10.0,8070
1202595993,运河东大街,X004,primary,1,0,0,10.0,8071
1202595994,运河东大街,X004,primary,1,0,0,10.0,8072
1202859331,None,None,footway,0,0,0,10.0,8073
1202859332,None,None,footway,0,0,0,10.0,8074
1202867065,京滨线,G103,trunk,1,0,0,10.0,8075
1202867066,None,None,service,1,0,0,10.0,8076
1202868245,None,None,service,1,0,0,10.0,8077
1213615031,群芳南街,None,primary,1,0,0,10.0,8078
1216825676,None,None,service,0,0,0,10.0,8079
1216825677,None,None,service,0,0,0,10.0,8080
1216825678,None,None,service,0,0,0,10.0,8081
1216825679,None,None,service,0,0,0,10.0,8082
1216825681,None,None,service,0,0,0,10.0,8083
1216825682,None,None,service,0,0,0,10.0,8084
1216825683,None,None,service,0,0,0,10.0,8085
1216825684,None,None,service,0,0,0,10.0,8086
1216825685,None,None,residential,0,0,0,10.0,8087
1218789640,None,None,cycleway,0,1,0,10.0,8088
1218789642,None,None,cycleway,0,1,0,10.0,8089
1218789643,None,None,service,0,0,0,10.0,8090
1218789911,None,None,service,0,0,0,10.0,8091
1218790161,None,None,unclassified,0,0,0,10.0,8092
1218790162,None,None,track,0,0,0,10.0,8093
1218790163,None,None,track,0,0,0,10.0,8094
1218790164,None,None,track,0,0,0,10.0,8095
1218791198,None,None,unclassified,0,0,0,10.0,8096
1218791199,None,None,unclassified,0,0,0,10.0,8097
1218791200,None,None,unclassified,0,0,0,10.0,8098
1218791201,None,None,unclassified,0,0,0,10.0,8099
1218791202,None,None,unclassified,0,0,0,10.0,8100
1218791203,None,None,unclassified,0,0,0,10.0,8101
1218791204,None,None,unclassified,0,0,0,10.0,8102
1218791205,None,None,unclassified,0,1,0,10.0,8103
1218801667,None,None,unclassified,0,0,0,10.0,8104
1218801668,None,None,unclassified,0,0,0,10.0,8105
1222382570,None,None,service,1,0,0,10.0,8106
1222382790,None,None,service,1,0,0,10.0,8107
1222383140,None,None,unclassified,0,0,0,10.0,8108
1222383377,None,None,unclassified,0,0,0,10.0,8109
1225777833,None,None,residential,0,0,0,10.0,8110
1225777834,None,None,residential,0,0,0,10.0,8111
1225777835,None,None,residential,0,0,0,10.0,8112
1225777836,None,None,residential,0,0,0,10.0,8113
1225777837,None,None,residential,0,0,0,10.0,8114
1225777838,None,None,residential,0,0,0,10.0,8115
1225777840,None,None,residential,0,0,0,10.0,8116
1225777841,None,None,residential,0,0,0,10.0,8117
1225777842,None,None,residential,0,0,0,10.0,8118
1225777843,None,None,residential,0,0,0,10.0,8119
1225777844,None,None,residential,0,0,0,10.0,8120
1225777845,None,None,residential,0,0,0,10.0,8121
1225777846,None,None,residential,0,0,0,10.0,8122
1225777847,None,None,residential,0,0,0,10.0,8123
1225777848,None,None,residential,0,0,0,10.0,8124
1225777849,None,None,residential,0,0,0,10.0,8125
1225777850,None,None,residential,0,0,0,10.0,8126
1225806146,None,None,residential,0,0,0,10.0,8127
1225806147,None,None,residential,0,0,0,10.0,8128
1225806148,None,None,unclassified,1,0,0,10.0,8129
1225806149,None,None,unclassified,1,0,0,10.0,8130
1225806150,None,None,unclassified,1,0,0,10.0,8131
1225806151,None,None,unclassified,0,0,0,10.0,8132
1225806152,None,None,unclassified,0,0,0,10.0,8133
1225806153,None,None,unclassified,0,0,0,10.0,8134
1225806154,None,None,unclassified,0,0,0,10.0,8135
1225806161,None,None,footway,0,0,0,10.0,8136
1225806162,None,None,footway,0,0,0,10.0,8137
1225806736,度假区北街,None,cycleway,1,0,0,10.0,8138
1225806737,小高立庄街,None,cycleway,1,0,0,10.0,8139
1225806738,小高立庄街,None,cycleway,1,0,0,10.0,8140
1225806739,度假区北街,None,cycleway,1,0,0,10.0,8141
1225806740,文坊二巷,None,cycleway,1,0,0,10.0,8142
1225806741,文坊二巷,None,cycleway,1,0,0,10.0,8143
1225808672,None,None,service,0,0,0,10.0,8144
1225808673,None,None,service,0,0,0,10.0,8145
1225808674,None,None,service,0,0,0,10.0,8146
1225808675,None,None,service,0,0,0,10.0,8147
1225808676,None,None,service,0,0,0,10.0,8148
1225808677,None,None,service,0,0,0,10.0,8149
1225808678,None,None,service,0,0,0,10.0,8150
1225808679,None,None,service,0,0,0,10.0,8151
1225808680,None,None,service,0,0,0,10.0,8152
1225808681,None,None,service,0,0,0,10.0,8153
1225808682,None,None,service,0,0,0,10.0,8154
1225808683,None,None,service,0,0,0,10.0,8155
1225808684,None,None,service,0,0,0,10.0,8156
1225808685,None,None,service,0,0,0,10.0,8157
1225808686,None,None,service,0,0,0,10.0,8158
1225808687,None,None,service,0,0,0,10.0,8159
1225808688,None,None,service,0,0,0,10.0,8160
1225808689,None,None,service,0,0,0,10.0,8161
1225808690,None,None,service,0,0,0,10.0,8162
1225808691,None,None,service,0,0,0,10.0,8163
1225808692,None,None,service,0,0,0,10.0,8164
1225808693,None,None,service,0,0,0,10.0,8165
1226064730,None,None,residential,1,0,0,10.0,8166
1226064731,None,None,residential,1,0,0,10.0,8167
1226064732,None,None,residential,1,0,0,10.0,8168
1226064733,None,None,residential,1,0,0,10.0,8169
1226064734,None,None,residential,0,0,0,10.0,8170
1226064735,None,None,residential,0,0,0,10.0,8171
1226064736,None,None,residential,0,0,0,10.0,8172
1226064737,None,None,residential,1,0,0,10.0,8173
1226064738,None,None,residential,1,0,0,10.0,8174
1226064739,None,None,residential,0,0,0,10.0,8175
1226064740,None,None,residential,0,0,0,10.0,8176
1226064741,None,None,residential,0,0,0,10.0,8177
1226064742,None,None,residential,0,0,0,10.0,8178
1226064743,None,None,residential,0,0,0,10.0,8179
1226064744,None,None,residential,0,0,0,10.0,8180
1226064745,None,None,residential,0,0,0,10.0,8181
1226064746,None,None,residential,0,0,0,10.0,8182
1226064747,None,None,residential,0,0,0,10.0,8183
1226064748,None,None,footway,0,0,0,10.0,8184
1226064749,None,None,footway,0,0,0,10.0,8185
1226064750,None,None,footway,0,0,0,10.0,8186
1226064751,None,None,footway,0,0,0,10.0,8187
1226064752,None,None,residential,1,0,0,10.0,8188
1226064753,None,None,residential,1,0,0,10.0,8189
1226064754,None,None,footway,0,0,0,10.0,8190
1226064755,None,None,footway,0,0,0,10.0,8191
1226064756,None,None,footway,0,0,0,10.0,8192
1226064757,None,None,footway,0,0,0,10.0,8193
1226064758,None,None,footway,0,0,0,10.0,8194
1226064759,None,None,footway,0,0,0,10.0,8195
1226064760,None,None,footway,0,0,0,10.0,8196
1226064761,None,None,footway,0,0,0,10.0,8197
1226064762,None,None,footway,0,0,0,10.0,8198
1226064763,None,None,footway,0,0,0,10.0,8199
1226064764,None,None,footway,0,0,0,10.0,8200
1226064765,None,None,footway,0,0,0,10.0,8201
1226064766,None,None,residential,1,0,0,10.0,8202
1226064767,None,None,residential,1,0,0,10.0,8203
1226064768,None,None,residential,1,0,0,10.0,8204
1226064769,None,None,residential,0,0,0,10.0,8205
1226064770,None,None,residential,0,0,0,10.0,8206
1226064771,None,None,residential,0,0,0,10.0,8207
1226064772,None,None,residential,0,0,0,10.0,8208
1226064773,None,None,residential,0,0,0,10.0,8209
1226064774,None,None,residential,0,0,0,10.0,8210
1226064775,None,None,residential,0,0,0,10.0,8211
1226064776,None,None,residential,0,0,0,10.0,8212
1226064777,None,None,residential,0,0,0,10.0,8213
1226064778,None,None,residential,0,0,0,10.0,8214
1226064779,None,None,residential,0,0,0,10.0,8215
1226064780,None,None,residential,0,0,0,10.0,8216
1226064781,None,None,residential,0,0,0,10.0,8217
1226064782,None,None,residential,0,0,0,10.0,8218
1226064783,None,None,residential,0,0,0,10.0,8219
1226064784,None,None,residential,0,0,0,10.0,8220
1226064785,None,None,residential,0,0,0,10.0,8221
1226064786,None,None,residential,0,0,0,10.0,8222
1226064787,None,None,residential,0,0,0,10.0,8223
1226064788,None,None,residential,0,0,0,10.0,8224
1226064789,None,None,residential,0,0,0,10.0,8225
1226064790,None,None,residential,0,0,0,10.0,8226
1226064791,None,None,residential,0,0,0,10.0,8227
1226065384,None,None,residential,0,0,0,10.0,8228
1226065385,None,None,residential,0,0,0,10.0,8229
1226065386,None,None,residential,0,0,0,10.0,8230
1226065387,None,None,residential,0,0,0,10.0,8231
1226065388,None,None,residential,0,0,0,10.0,8232
1226065389,None,None,residential,0,0,0,10.0,8233
1226065390,None,None,residential,0,0,0,10.0,8234
1226065391,None,None,residential,0,0,0,10.0,8235
1226065392,None,None,residential,0,0,0,10.0,8236
1226065393,None,None,residential,0,0,0,10.0,8237
1226065394,None,None,residential,0,0,0,10.0,8238
1226065395,None,None,residential,0,0,0,10.0,8239
1226065396,None,None,residential,0,0,0,10.0,8240
1226065397,None,None,residential,0,0,0,10.0,8241
1226065398,None,None,residential,0,0,0,10.0,8242
1226065399,None,None,residential,0,0,0,10.0,8243
1226065400,None,None,residential,0,0,0,10.0,8244
1226065401,None,None,residential,0,0,0,10.0,8245
1226065402,None,None,residential,0,0,0,10.0,8246
1226065403,None,None,residential,0,0,0,10.0,8247
1226065404,None,None,residential,1,0,0,10.0,8248
1226065405,None,None,residential,0,0,0,10.0,8249
1226065406,None,None,residential,0,0,0,10.0,8250
1226065407,None,None,residential,0,0,0,10.0,8251
1226065408,None,None,residential,0,0,0,10.0,8252
1226065937,None,None,residential,0,0,0,10.0,8253
1226065938,None,None,residential,0,0,0,10.0,8254
1226065939,None,None,residential,0,0,0,10.0,8255
1226065940,None,None,residential,0,0,0,10.0,8256
1226065941,None,None,residential,0,0,0,10.0,8257
1226065942,None,None,residential,0,0,0,10.0,8258
1226065943,None,None,residential,0,0,0,10.0,8259
1226065944,None,None,residential,0,0,0,10.0,8260
1226065945,None,None,residential,0,0,0,10.0,8261
1226065946,None,None,residential,0,0,0,10.0,8262
1226065947,None,None,residential,0,0,0,10.0,8263
1226065948,None,None,residential,0,0,0,10.0,8264
1226065949,None,None,residential,0,0,0,10.0,8265
1226065950,None,None,residential,0,0,0,10.0,8266
1226065951,None,None,residential,0,0,0,10.0,8267
1226065952,None,None,residential,0,0,0,10.0,8268
1226065953,None,None,residential,0,0,0,10.0,8269
1226065954,None,None,residential,0,0,0,10.0,8270
1226065955,None,None,residential,0,0,0,10.0,8271
1226065956,None,None,footway,0,0,0,10.0,8272
1226065957,None,None,footway,0,0,0,10.0,8273
1226065958,None,None,footway,0,0,0,10.0,8274
1226065959,None,None,footway,0,0,0,10.0,8275
1226065960,None,None,footway,0,0,0,10.0,8276
1226065961,None,None,footway,0,0,0,10.0,8277
1226119437,None,None,residential,0,0,0,10.0,8278
1226119438,None,None,residential,0,0,0,10.0,8279
1226119439,None,None,residential,0,0,0,10.0,8280
1226119440,None,None,residential,0,0,0,10.0,8281
1226119441,None,None,residential,0,0,0,10.0,8282
1226119442,None,None,residential,0,0,0,10.0,8283
1226119443,None,None,residential,0,0,0,10.0,8284
1226119444,None,None,residential,0,0,0,10.0,8285
1226119445,None,None,residential,0,0,0,10.0,8286
1226119446,None,None,residential,0,0,0,10.0,8287
1226119447,None,None,residential,0,0,0,10.0,8288
1226119448,None,None,residential,0,0,0,10.0,8289
1226119449,None,None,residential,0,0,0,10.0,8290
1226119450,None,None,residential,0,0,0,10.0,8291
1226119451,None,None,residential,0,0,0,10.0,8292
1226119452,None,None,residential,0,0,0,10.0,8293
1226119453,None,None,residential,0,0,0,10.0,8294
1226119454,None,None,residential,0,0,0,10.0,8295
1226119455,None,None,residential,0,0,0,10.0,8296
1226119456,None,None,residential,0,0,0,10.0,8297
1226119457,None,None,residential,0,0,0,10.0,8298
1226119458,None,None,footway,0,0,0,10.0,8299
1226119459,None,None,residential,0,0,0,10.0,8300
1226119460,None,None,residential,0,0,0,10.0,8301
1230133831,None,None,steps,0,0,0,10.0,8302
1230133832,None,None,steps,0,0,0,10.0,8303
1230133833,None,None,steps,0,0,0,10.0,8304
1230576264,None,None,unclassified,0,0,0,10.0,8305
1230576265,None,None,unclassified,0,0,0,10.0,8306
1230576266,None,None,unclassified,0,0,0,10.0,8307
1230576267,None,None,unclassified,0,0,0,10.0,8308
1230576268,None,None,unclassified,0,0,0,10.0,8309
1230576269,None,None,unclassified,0,0,0,10.0,8310
1230576270,None,None,unclassified,0,0,0,10.0,8311
1230576271,None,None,unclassified,0,1,0,10.0,8312
1230576276,None,None,unclassified,0,0,0,10.0,8313
1230576277,None,None,unclassified,0,0,0,10.0,8314
1230576278,None,None,unclassified,0,0,0,10.0,8315
1230576279,None,None,unclassified,0,0,0,10.0,8316
1230576280,苏望路,None,tertiary,1,0,0,10.0,8317
1230585715,None,None,unclassified,0,0,0,10.0,8318
1230585716,None,None,unclassified,0,0,0,10.0,8319
1230585717,None,None,unclassified,0,0,0,10.0,8320
1230585718,None,None,unclassified,0,0,0,10.0,8321
1230585719,None,None,unclassified,0,0,0,10.0,8322
1230585720,None,None,unclassified,0,0,0,10.0,8323
1230585721,None,None,unclassified,0,0,0,10.0,8324
1230585722,None,None,unclassified,0,0,0,10.0,8325
1230585723,None,None,unclassified,0,0,0,10.0,8326
1230585728,None,None,unclassified,0,0,0,10.0,8327
1230585729,None,None,unclassified,0,0,0,10.0,8328
1230585730,None,None,unclassified,0,0,0,10.0,8329
1230585731,None,None,residential,0,0,0,10.0,8330
1230585732,None,None,residential,0,0,0,10.0,8331
1230585733,None,None,residential,0,0,0,10.0,8332
1230585734,None,None,unclassified,0,0,0,10.0,8333
1230585735,纪西路,X001,tertiary,0,0,0,10.0,8334
1230585736,None,None,unclassified,0,0,0,10.0,8335
1230585737,None,None,unclassified,0,0,0,10.0,8336
1230585748,None,None,service,0,0,0,10.0,8337
1230585749,None,None,service,0,0,0,10.0,8338
1230585750,None,None,service,0,0,0,10.0,8339
1230585751,None,None,service,0,0,0,10.0,8340
1230585752,None,None,service,0,0,0,10.0,8341
1230590615,None,None,unclassified,0,0,0,10.0,8342
1230590616,None,None,unclassified,0,0,0,10.0,8343
1230590617,None,None,unclassified,0,0,0,10.0,8344
1230590618,None,None,unclassified,0,0,0,10.0,8345
1230590619,None,None,track,0,0,0,10.0,8346
1230590620,None,None,track,0,0,0,10.0,8347
1230590621,None,None,track,0,0,0,10.0,8348
1230590622,None,None,unclassified,0,0,0,10.0,8349
1230590623,None,None,unclassified,0,0,0,10.0,8350
1230590624,None,None,unclassified,0,0,0,10.0,8351
1230590625,None,None,unclassified,0,0,0,10.0,8352
1230590626,None,None,unclassified,0,0,0,10.0,8353
1230590627,None,None,unclassified,0,0,0,10.0,8354
1230590628,None,None,unclassified,0,0,0,10.0,8355
1230590629,None,None,unclassified,0,0,0,10.0,8356
1230590630,None,None,unclassified,0,0,0,10.0,8357
1230590631,None,None,unclassified,0,0,0,10.0,8358
1230590632,None,None,unclassified,0,0,0,10.0,8359
1230590633,None,None,unclassified,0,0,0,10.0,8360
1230590634,None,None,unclassified,0,0,0,10.0,8361
1230590635,None,None,unclassified,0,0,0,10.0,8362
1230590636,None,None,unclassified,0,0,0,10.0,8363
1230590637,None,None,unclassified,0,0,0,10.0,8364
1230590638,None,None,unclassified,0,0,0,10.0,8365
1230590639,None,None,unclassified,0,0,0,10.0,8366
1230590640,None,None,unclassified,0,0,0,10.0,8367
1230590641,None,None,unclassified,0,0,0,10.0,8368
1230590642,None,None,unclassified,0,0,0,10.0,8369
1230590643,None,None,unclassified,0,0,0,10.0,8370
1230590644,None,None,unclassified,0,0,0,10.0,8371
1230590646,None,None,unclassified,0,0,0,10.0,8372
1230590647,None,None,unclassified,0,0,0,10.0,8373
1230590648,None,None,unclassified,0,0,0,10.0,8374
1230590649,None,None,unclassified,0,0,0,10.0,8375
1230590650,None,None,unclassified,0,0,0,10.0,8376
1230590651,None,None,unclassified,0,0,0,10.0,8377
1230590652,None,None,unclassified,0,0,0,10.0,8378
1230590653,None,None,unclassified,0,0,0,10.0,8379
1230590654,None,None,unclassified,0,0,0,10.0,8380
1230590656,None,None,track,0,0,0,10.0,8381
1230590657,None,None,track,0,1,0,10.0,8382
1230590658,None,None,track,0,0,0,10.0,8383
1230590659,None,None,unclassified,0,0,0,10.0,8384
1230590660,None,None,unclassified,0,1,0,10.0,8385
1230590661,None,None,unclassified,0,0,0,10.0,8386
1230590662,None,None,unclassified,0,1,0,10.0,8387
1230590663,None,None,unclassified,0,0,0,10.0,8388
1230590664,None,None,unclassified,0,1,0,10.0,8389
1230590665,None,None,unclassified,0,1,0,10.0,8390
1230590666,None,None,unclassified,0,0,0,10.0,8391
1230590667,None,None,unclassified,0,0,0,10.0,8392
1230590668,None,None,unclassified,0,0,0,10.0,8393
1230590669,None,None,unclassified,0,0,0,10.0,8394
1230590670,None,None,unclassified,0,0,0,10.0,8395
1230590671,None,None,unclassified,0,0,0,10.0,8396
1230590672,None,None,unclassified,0,0,0,10.0,8397
1230590673,None,None,unclassified,0,0,0,10.0,8398
1230600927,None,None,unclassified,0,0,0,10.0,8399
1230600928,None,None,unclassified,0,0,0,10.0,8400
1230600929,None,None,unclassified,0,0,0,10.0,8401
1230600930,None,None,unclassified,0,0,0,10.0,8402
1230600931,None,None,service,0,0,0,10.0,8403
1230600932,None,None,residential,1,0,0,10.0,8404
1230600940,None,None,raceway,1,0,0,10.0,8405
1230600941,None,None,raceway,1,0,0,10.0,8406
1230600942,None,None,raceway,1,0,0,10.0,8407
1230600943,None,None,unclassified,0,0,0,10.0,8408
1232627465,None,None,residential,0,0,0,10.0,8409
1232627466,None,None,residential,0,0,0,10.0,8410
1232627467,None,None,residential,0,0,0,10.0,8411
1232627468,None,None,residential,0,0,0,10.0,8412
1232627469,None,None,residential,0,0,0,10.0,8413
1232627470,None,None,residential,0,0,0,10.0,8414
1232627471,None,None,residential,0,0,0,10.0,8415
1232627472,None,None,residential,0,0,0,10.0,8416
1232627473,None,None,residential,0,0,0,10.0,8417
1232627474,None,None,unclassified,0,0,0,10.0,8418
1232627475,None,None,unclassified,0,0,0,10.0,8419
1232627476,None,None,unclassified,0,0,0,10.0,8420
1232627477,None,None,unclassified,0,0,0,10.0,8421
1232627478,None,None,unclassified,0,0,0,10.0,8422
1232627479,None,None,unclassified,0,0,0,10.0,8423
1232627480,None,None,unclassified,0,0,0,10.0,8424
1232627481,None,None,unclassified,0,0,0,10.0,8425
1232627482,None,None,unclassified,0,0,0,10.0,8426
1232627483,None,None,unclassified,0,0,0,10.0,8427
1232627484,None,None,service,0,0,0,10.0,8428
1232627485,None,None,residential,0,0,0,10.0,8429
1232627486,None,None,residential,0,0,0,10.0,8430
1232627487,None,None,residential,0,0,0,10.0,8431
1232627488,None,None,cycleway,0,0,0,10.0,8432
1232627489,None,None,service,0,0,0,10.0,8433
1232627490,None,None,service,0,0,0,10.0,8434
1232627491,None,None,service,0,0,0,10.0,8435
1232627492,None,None,service,0,0,0,10.0,8436
1232627493,None,None,service,0,0,0,10.0,8437
1232627494,None,None,service,0,0,0,10.0,8438
1232627495,None,None,service,0,0,0,10.0,8439
1232627496,None,None,service,0,0,0,10.0,8440
1232627497,None,None,service,0,0,0,10.0,8441
1232627498,None,None,service,0,0,0,10.0,8442
1232627499,None,None,residential,0,0,0,10.0,8443
1232627500,None,None,residential,0,0,0,10.0,8444
1232627501,None,None,residential,0,0,0,10.0,8445
1232627502,None,None,residential,0,0,0,10.0,8446
1232627503,None,None,residential,0,0,0,10.0,8447
1232627504,None,None,residential,0,0,0,10.0,8448
1232627505,None,None,service,0,0,0,10.0,8449
1232627506,None,None,service,0,0,0,10.0,8450
1232627507,None,None,service,0,0,0,10.0,8451
1232627508,None,None,service,0,0,0,10.0,8452
1232627509,None,None,service,0,0,0,10.0,8453
1232627510,None,None,service,0,0,0,10.0,8454
1232627511,None,None,residential,0,0,0,10.0,8455
1232627512,None,None,residential,0,0,0,10.0,8456
1232627513,None,None,residential,0,0,0,10.0,8457
1232627514,None,None,residential,0,0,0,10.0,8458
1232627515,None,None,residential,0,0,0,10.0,8459
1232627516,None,None,residential,0,0,0,10.0,8460
1232627517,None,None,residential,0,0,0,10.0,8461
1232627518,None,None,residential,0,0,0,10.0,8462
1232627519,None,None,residential,0,0,0,10.0,8463
1232627520,None,None,residential,0,0,0,10.0,8464
1232627522,None,None,residential,0,0,0,10.0,8465
1232627523,None,None,service,0,0,0,10.0,8466
1232627524,None,None,cycleway,0,0,0,10.0,8467
1232627525,None,None,service,0,0,0,10.0,8468
1232627526,None,None,service,0,0,0,10.0,8469
1232627527,None,None,service,0,0,0,10.0,8470
1232627528,None,None,service,0,0,0,10.0,8471
1232627529,None,None,service,0,0,0,10.0,8472
1232627530,None,None,service,0,0,0,10.0,8473
1232627531,None,None,service,0,0,0,10.0,8474
1232627532,None,None,cycleway,0,0,0,10.0,8475
1232627533,None,None,cycleway,0,0,0,10.0,8476
1232627534,None,None,unclassified,0,0,0,10.0,8477
1232627535,None,None,unclassified,0,0,0,10.0,8478
1232627536,None,None,unclassified,0,0,0,10.0,8479
1232627537,None,None,residential,0,0,0,10.0,8480
1232627538,None,None,residential,0,0,0,10.0,8481
1232627539,None,None,residential,0,0,0,10.0,8482
1232627540,None,None,residential,0,0,0,10.0,8483
1232627541,None,None,footway,0,0,0,10.0,8484
1232627545,None,None,service,0,0,0,10.0,8485
1232627546,None,None,service,0,0,0,10.0,8486
1232627547,None,None,service,0,0,0,10.0,8487
1232627548,None,None,residential,0,0,0,10.0,8488
1232627549,None,None,residential,0,0,0,10.0,8489
1232627550,None,None,residential,0,0,0,10.0,8490
1232627551,None,None,residential,0,0,0,10.0,8491
1232627552,None,None,residential,0,0,0,10.0,8492
1232627553,None,None,residential,0,0,0,10.0,8493
1232627554,None,None,residential,0,0,0,10.0,8494
1232627555,None,None,residential,0,0,0,10.0,8495
1232627556,None,None,residential,0,0,0,10.0,8496
1232627557,None,None,residential,0,0,0,10.0,8497
1232627558,None,None,residential,0,0,0,10.0,8498
1232632091,None,None,unclassified,0,0,0,10.0,8499
1232632092,None,None,unclassified,0,0,0,10.0,8500
1232632093,None,None,unclassified,0,0,0,10.0,8501
1232632094,None,None,unclassified,0,0,0,10.0,8502
1232632095,None,None,unclassified,0,0,0,10.0,8503
1232632096,None,None,unclassified,0,0,0,10.0,8504
1232632097,None,None,unclassified,0,0,0,10.0,8505
1232632098,None,None,unclassified,0,0,0,10.0,8506
1232632099,None,None,unclassified,0,0,0,10.0,8507
1232632100,None,None,unclassified,0,0,0,10.0,8508
1232632101,None,None,service,0,0,0,10.0,8509
1232632102,None,None,service,0,0,0,10.0,8510
1232632103,None,None,service,0,0,0,10.0,8511
1232632104,None,None,service,0,0,0,10.0,8512
1232632105,None,None,service,0,0,0,10.0,8513
1232632106,None,None,service,0,0,0,10.0,8514
1232632107,None,None,unclassified,0,0,0,10.0,8515
1232632108,None,None,unclassified,0,0,0,10.0,8516
1232632109,None,None,unclassified,0,0,0,10.0,8517
1232632110,None,None,unclassified,0,0,0,10.0,8518
1232632111,None,None,unclassified,0,0,0,10.0,8519
1232632112,None,None,unclassified,0,0,0,10.0,8520
1232632113,None,None,unclassified,0,0,0,10.0,8521
1232632114,None,None,unclassified,0,0,0,10.0,8522
1232632115,None,None,service,0,0,0,10.0,8523
1232632116,None,None,service,0,0,0,10.0,8524
1232632117,None,None,service,0,0,0,10.0,8525
1232632118,None,None,service,0,0,0,10.0,8526
1232632119,None,None,service,0,0,0,10.0,8527
1232632120,None,None,residential,0,0,0,10.0,8528
1232632121,None,None,residential,0,0,0,10.0,8529
1232632122,None,None,residential,0,0,0,10.0,8530
1232632123,None,None,unclassified,0,0,0,10.0,8531
1232632124,潮白河绿道,None,cycleway,0,0,0,10.0,8532
1232632125,None,None,unclassified,0,0,0,10.0,8533
1232632126,None,None,service,0,0,0,10.0,8534
1232632127,None,None,service,0,0,0,10.0,8535
1232632128,None,None,unclassified,0,0,0,10.0,8536
1232632129,潮白河绿道,None,cycleway,0,0,0,10.0,8537
1232632130,None,None,secondary,0,0,0,10.0,8538
1232632131,None,None,service,0,0,0,10.0,8539
1232632132,None,None,track,0,0,0,10.0,8540
1232632133,None,None,track,0,0,0,10.0,8541
1232632135,None,None,unclassified,0,0,0,10.0,8542
1232632136,None,None,residential,0,0,0,10.0,8543
1232632137,None,None,residential,0,0,0,10.0,8544
1232632138,None,None,residential,0,0,0,10.0,8545
1232632139,None,None,residential,0,0,0,10.0,8546
1232632140,None,None,residential,0,0,0,10.0,8547
1232632141,None,None,residential,0,0,0,10.0,8548
1232632142,None,None,unclassified,0,0,0,10.0,8549
1232632143,None,None,service,0,0,0,10.0,8550
1232632144,None,None,cycleway,0,0,0,10.0,8551
1232632145,None,None,cycleway,0,0,0,10.0,8552
1232632146,None,None,unclassified,0,0,0,10.0,8553
1232632148,None,None,track,0,0,0,10.0,8554
1232632151,None,None,cycleway,0,0,0,10.0,8555
1232632152,None,None,cycleway,0,0,0,10.0,8556
1232632153,None,None,unclassified,0,0,0,10.0,8557
1232632154,None,None,unclassified,0,0,0,10.0,8558
1233172712,None,None,residential,0,0,0,10.0,8559
1233172713,None,None,residential,0,0,0,10.0,8560
1233172714,None,None,residential,0,0,0,10.0,8561
1233172717,None,None,footway,0,0,0,10.0,8562
1233172718,None,None,residential,0,0,0,10.0,8563
1233172723,None,None,residential,0,0,0,10.0,8564
1233172724,None,None,residential,0,0,0,10.0,8565
1233172725,None,None,residential,0,0,0,10.0,8566
1233172726,None,None,residential,0,0,0,10.0,8567
1233172727,None,None,residential,0,0,0,10.0,8568
1233213859,None,None,residential,0,0,0,10.0,8569
1233213860,None,None,residential,0,0,0,10.0,8570
1233213861,None,None,residential,0,0,0,10.0,8571
1233213862,None,None,residential,0,0,0,10.0,8572
1233213863,None,None,residential,0,0,0,10.0,8573
1233213864,None,None,residential,0,0,0,10.0,8574
1233213865,None,None,residential,0,0,0,10.0,8575
